🕘️更新时间,#genre#
新动漫,rtsp://115.153.245.70/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.254.81/PLTV/88888888/224/3221226973/86129004.smil$订阅源
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40$订阅源-1920x1080-1920x1080
CN卡通,http://50.7.234.10:8278/momo1_twn/playlist.m3u8?ct=19225&tid=MA0A4898983648989836&tsum=bd109117d126916f203880b1f2063d5e$订阅源-1920x1080-1920x1080
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive$订阅源-1920x1080-1920x1080
优漫卡通,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=ymkt$订阅源-1280x720-1280x720
优漫卡通,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8$订阅源
金鹰卡通,http://116.128.243.121:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080-1920x1080
金鹰卡通,http://110.53.52.63:8888/newlive/live/hls/49/live.m3u8#$订阅源-1920x1080-1920x1080
金鹰卡通,http://3501776.xyz:35455/itv/5000000006000040024.m3u8?cdn=bestzb$订阅源-1920x1080-1920x1080
金鹰卡通,http://60.29.124.66/rtp/225.1.2.236:5002$天津联通组播源-cache:60.29.124.66-720x576-720x576
金鹰卡通,http://123.138.22.30:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby$订阅源
黑莓动画,http://api2.52tb.xyz/info?id=173&token=20230218qkyjia$订阅源
炫动卡通,http://120.198.95.220:9901/tsfile/live/1034_1.m3u8?key=txiptv$订阅源
炫动卡通,http://huangtong-com.cn:9902/tsfile/live/1033_1.m3u8$订阅源
炫动卡通,http://218.15.183.23:9901/tsfile/live/23042_1.m3u8$订阅源
炫动卡通,rtsp://118.212.169.207:554/PLTV/88888888/224/3221226968/10000100000000060000000000568712_0.smil$订阅源
炫动卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221225583/iptv7982.smil$订阅源
24H国漫热播,http://150.158.112.123/php/yy.php?id=1353937086$订阅源-1280x720-1280x720
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?#https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源-1920x1080-1920x1080
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=#migu5://611318244$订阅源-1920x1080-1920x1080
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140$组播源
浙江少儿,http://ms.fxim.net:808/hls/15/index.m3u8$订阅源
河北少儿科教,http://124.239.135.194:11080/live/sekj/index.m3u8$订阅源
七龙珠,http://www.douzhicloud.site:35455/huya/11601966$订阅源-1920x1080-1920x1080
七龙珠,http://huanqiuzhibo.cn/manifest/huya.php?id=11601966$订阅源-1280x720-1280x720
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8$订阅源-1920x1032-1920x1032
海绵宝宝,http://1.94.31.214:35455/huya/11352919$订阅源-1920x1080-1920x1080
海绵宝宝,http://zzy789.xyz/douyu1.php?id=3949681$订阅源-1920x1080-1920x1080
中华小当家,http://1.94.31.214:35455/huya/11342413$订阅源-1920x1080-1920x1080
中华小当家,http://www.douzhicloud.site:35455/huya/11342413$订阅源-1920x1080-1920x1080
中华小当家,http://zzy789.xyz/bili.php?id=中华一番 选原画看真2K$订阅源-1920x1080-1920x1080
猫和老鼠,http://1.94.31.214:35455/huya/11352879$订阅源-1920x1080-1920x1080
猫和老鼠,http://www.douzhicloud.site:35455/huya/11352879$订阅源-1920x1080-1920x1080
猫和老鼠,http://huanqiuzhibo.cn/manifest/huya.php?id=11352879$订阅源-1280x720-1280x720
经典动漫,http://61.133.118.228:5001/yy/24180320$订阅源-1920x1080-1920x1080
经典动漫,http://43.138.0.72:35455/yy/24180320$订阅源-1920x1080-1920x1080
蜡笔小新,http://1.94.31.214:35455/huya/11352970$订阅源-1920x1080-1920x1080
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590$订阅源-1920x1080-1920x1080
漫画解说,http://61.133.118.228:5001/yy/1382735568$订阅源-1920x1080-1920x1080
漫画解说,http://zzy789.xyz/douyu1.php?id=5907076$订阅源-1920x1080-1920x1080

🎮游戏频道,#genre#
游戏风云,http://3501776.xyz:35455/itv/5000000011000031114.m3u8?cdn=bestzb$订阅源-1920x1080-1920x1080
游戏风云,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=yxfy$订阅源-1280x720-1280x720
游戏风云,http://60.29.124.66/rtp/225.1.1.135:5002$天津联通组播源-cache:60.29.124.66-720x576-720x576
游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140$组播源
游戏风云,http://139.196.214.238/rtp/239.45.3.131:5140$上海电信组播源-cache:139.196.214.238

🎵音乐频道,#genre#
CCTV-15,http://504099760.qicp.vip:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080-1920x1080
CCTV-15,http://110.53.52.63:8888/newlive/live/hls/17/live.m3u8$订阅源-1920x1080-1920x1080
CCTV-15,http://219.135.180.210:18888/hls/15/index.m3u8$订阅源-1920x1080-1920x1080
CCTV-15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$订阅源-1920x1080-1920x1080
CCTV-15,http://3501776.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$订阅源-1920x1080-1920x1080
风云音乐,rtsp://115.153.245.70/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,rtsp://115.153.247.80/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226994/86128897.smil$订阅源
音乐现场,http://110.7.131.79/rtp/239.125.1.40:5000$内蒙古联通组播源-cache:110.7.131.79
音乐现场,http://116.117.104.248/rtp/239.125.1.40:5000$内蒙古联通组播源-cache:116.117.104.248
音乐现场,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227338/10000100000000060000000001946523_0.smil$订阅源
音乐现场,rtsp://115.153.245.70/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐现场,rtsp://115.153.254.81/PLTV/88888888/224/3221227001/86441055.smil$订阅源
音乐之声,https://ngcdn003.cnr.cn/live/yyzs/index.m3u8$订阅源
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8$订阅源
音乐之声,http://live.xmcdn.com/live/1205/64.m3u8$订阅源
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2$订阅源
音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8$订阅源

🏛经典剧场,#genre#
笑傲江湖,http://1.94.31.214:35455/huya/26355790$订阅源-1920x1080-1920x1080
笑傲江湖,http://61.133.118.228:5001/yy/1355067965$订阅源-1920x1080-1920x1080
笑傲江湖,http://huanqiuzhibo.cn/manifest/huya.php?id=26355790$订阅源-1280x720-1280x720
笑傲江湖,http://150.158.112.123/php/yy.php?id=1354930909$订阅源-1280x720-1280x720
笑傲江湖,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23865142$订阅源-1280x720-1280x720
天龙八部,http://1.94.31.214:35455/huya/23903123$订阅源-1920x1080-1920x1080
天龙八部,http://61.133.118.228:5001/yy/1351814644$订阅源-1920x1080-1920x1080
天龙八部,http://43.138.0.72:35455/yy/1351814644$订阅源-1920x1080-1920x1080
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8$订阅源-1920x806-1920x806
天龙八部,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8$订阅源-1728x720-1728x720
鹿鼎记,http://1.94.31.214:35455/yy/28265277$订阅源-1920x1080-1920x1080
鹿鼎记,http://43.138.0.72:35455/yy/1382736920$订阅源-1920x1080-1920x1080
鹿鼎记,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23865080$订阅源-1280x720-1280x720
鹿鼎记,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8$订阅源-1280x680-1280x680
鹿鼎记,http://i.880824.xyz:35455/yy/28265277$订阅源
仙剑奇侠传,http://1.94.31.214:35455/yy/1382749903$订阅源-1920x1080-1920x1080
西游记,http://1.94.31.214:35455/huya/26355861$订阅源-1920x1080-1920x1080
西游记,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093806671579134_hlsb.m3u8$订阅源-1280x720-1280x720
三国演义,http://1.94.31.214:35455/huya/11602081$订阅源-1920x1080-1920x1080
三国演义,http://zzy789.xyz/bili.php?id=27501731$订阅源-1920x1080-1920x1080
三国演义,http://150.158.112.123/php/huya.php?id=11602081$订阅源-1280x720-1280x720
水浒传,http://61.133.118.228:5001/yy/1353873252$订阅源-1920x1080-1920x1080
新白娘子传奇,http://1.94.31.214:35455/yy/1354490667$订阅源-1920x1080-1920x1080
新白娘子传奇,http://61.133.118.228:5001/yy/1354490667$订阅源-1920x1080-1920x1080
济公游记,http://1.94.31.214:35455/yy/21482$订阅源-1920x1080-1920x1080
封神榜,http://1.94.31.214:35455/huya/29465849$订阅源-1920x1080-1920x1080
封神榜,http://61.133.118.228:5001/yy/1353426319$订阅源-1920x1080-1920x1080
封神榜,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23749096$订阅源-1280x720-1280x720
封神榜,http://i.880824.xyz:35455/huya/29465849$订阅源
上海滩,http://61.133.118.228:5001/yy/1382745184$订阅源-1920x1080-1920x1080
上海滩,http://43.138.0.72:35455/yy/1382745184$订阅源-1920x1080-1920x1080
上海滩,https://vip1.lz-cdn1.com/20220516/5843_f2d3e2af/1200k/hls/mixed.m3u8$订阅源-1920x806-1920x806
上海滩,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4$订阅源-1280x720-1280x720
上海滩,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8$订阅源-1280x720-1280x720
射雕英雄传,http://1.94.31.214:35455/huya/23824164$订阅源-1920x1080-1920x1080
射雕英雄传,http://huanqiuzhibo.cn/manifest/huya.php?id=23824164$订阅源-1280x720-1280x720
射雕英雄传,http://i.880824.xyz:35455/huya/23824164$订阅源
